vertex,one,Q_one,Q2_one,Q3_one
1348,1,2,12,100
1349,1,14,120,1024
1350,1,2,16,136
1351,1,2,16,136
1352,1,2,16,136
1353,1,2,16,136
1354,1,2,16,136
1355,1,2,16,136
1356,1,14,120,1024
1357,1,2,16,136
1358,1,2,16,136
1359,1,2,16,136
1360,1,2,16,136
1361,1,2,16,136
1362,1,2,16,136
1363,1,14,120,1024
1364,1,2,16,136
1365,1,2,16,136
1366,1,2,16,136
1367,1,2,16,136
1368,1,2,16,136
1369,1,2,16,136
1370,1,2,12,100
1371,1,2,12,100
1372,1,14,120,1024
1373,1,2,16,136
1374,1,2,16,136
1375,1,2,16,136
1376,1,2,16,136
1377,1,2,16,136
1378,1,2,16,136
1379,1,14,120,1024
1380,1,2,16,136
1381,1,2,16,136
1382,1,2,16,136
1383,1,2,16,136
1384,1,2,16,136
1385,1,2,16,136
1386,1,2,12,100
1387,1,2,12,100
1388,1,14,120,1024
1389,1,2,16,136
1390,1,2,16,136
1391,1,2,16,136
1392,1,2,16,136
1393,1,2,16,136
1394,1,2,16,136
1395,1,14,120,1024
1396,1,2,16,136
1397,1,2,16,136
1398,1,2,16,136
1399,1,2,16,136
1400,1,2,16,136
1401,1,2,16,136
1402,1,2,12,100
1403,1,2,12,100
1404,1,14,120,1024
1405,1,2,16,136
1406,1,2,16,136
1407,1,2,16,136
1408,1,2,16,136
1409,1,2,16,136
1410,1,2,16,136
1411,1,14,120,1024
1412,1,2,16,136
1413,1,2,16,136
1414,1,2,16,136
1415,1,2,16,136
1416,1,2,16,136
1417,1,2,16,136
1418,1,2,12,100
1419,1,2,12,100
1420,1,14,120,1024
1421,1,2,16,136
1422,1,2,16,136
1423,1,2,16,136
1424,1,2,16,136
1425,1,2,16,136
1426,1,2,16,136
1427,1,14,120,1024
1428,1,2,16,136
1429,1,2,16,136
1430,1,2,16,136
1431,1,2,16,136
1432,1,2,16,136
1433,1,2,16,136
1434,1,2,12,100
1435,1,2,12,100
1436,1,14,120,1024
1437,1,2,16,136
1438,1,2,16,136
1439,1,2,16,136
1440,1,2,16,136
1441,1,2,16,136
1442,1,2,16,136
1443,1,14,120,1024
1444,1,2,16,136
1445,1,2,16,136
1446,1,2,16,136
1447,1,2,16,136
1448,1,2,16,136
1449,1,2,16,136
1450,1,2,12,100
1451,1,2,12,100
1452,1,14,120,1024
1453,1,2,16,136
1454,1,2,16,136
1455,1,2,16,136
1456,1,2,16,136
1457,1,2,16,136
1458,1,2,16,136
1459,1,14,120,1024
1460,1,2,16,136
1461,1,2,16,136
1462,1,2,16,136
1463,1,2,16,136
1464,1,2,16,136
1465,1,2,16,136
1466,1,14,120,1024
1467,1,2,16,136
1468,1,2,16,136
1469,1,2,16,136
1470,1,2,16,136
1471,1,2,16,136
1472,1,2,16,136
1473,1,2,12,100
1474,1,2,12,100
1475,1,14,120,1024
1476,1,2,16,136
1477,1,2,16,136
1478,1,2,16,136
1479,1,2,16,136
1480,1,2,16,136
1481,1,2,16,136
1482,1,14,120,1024
1483,1,2,16,136
1484,1,2,16,136
1485,1,2,16,136
1486,1,2,16,136
1487,1,2,16,136
1488,1,2,16,136
1489,1,2,12,100
1490,1,2,12,100
1491,1,14,120,1024
1492,1,2,16,136
1493,1,2,16,136
1494,1,2,16,136
1495,1,2,16,136
1496,1,2,16,136
1497,1,2,16,136
1498,1,14,120,1024
1499,1,2,16,136
1500,1,2,16,136
1501,1,2,16,136
1502,1,2,16,136
1503,1,2,16,136
1504,1,2,16,136
1505,1,2,12,100
1506,1,2,12,100
1507,1,14,120,1024
1508,1,2,16,136
1509,1,2,16,136
1510,1,2,16,136
1511,1,2,16,136
1512,1,2,16,136
1513,1,2,16,136
1514,1,14,120,1024
1515,1,2,16,136
1516,1,2,16,136
1517,1,2,16,136
1518,1,2,16,136
1519,1,2,16,136
1520,1,2,16,136
1521,1,2,12,100
1522,1,2,12,100
1523,1,14,120,1024
1524,1,2,16,136
1525,1,2,16,136
1526,1,2,16,136
1527,1,2,16,136
1528,1,2,16,136
1529,1,2,16,136
1530,1,14,120,1024
1531,1,2,16,136
1532,1,2,16,136
1533,1,2,16,136
1534,1,2,16,136
1535,1,2,16,136
1536,1,2,16,136
1537,1,2,12,100
1538,1,2,12,100
1539,1,14,120,1024
1540,1,2,16,136
1541,1,2,16,136
1542,1,2,16,136
1543,1,2,16,136
1544,1,2,16,136
1545,1,2,16,136
1546,1,14,120,1024
1547,1,2,16,136
1548,1,2,16,136
1549,1,2,16,136
1550,1,2,16,136
1551,1,2,16,136
1552,1,2,16,136
1553,1,2,12,100
1554,1,2,12,100
1555,1,14,120,1024
1556,1,2,16,136
1557,1,2,16,136
1558,1,2,16,136
1559,1,2,16,136
1560,1,2,16,136
1561,1,2,16,136
1562,1,14,120,1024
1563,1,2,16,136
1564,1,2,16,136
1565,1,2,16,136
1566,1,2,16,136
1567,1,2,16,136
1568,1,2,16,136
1569,1,14,120,1024
1570,1,2,16,136
1571,1,2,16,136
1572,1,2,16,136
1573,1,2,16,136
1574,1,2,16,136
1575,1,2,16,136
1576,1,2,12,100
1577,1,2,12,100
1578,1,14,120,1024
1579,1,2,16,136
1580,1,2,16,136
1581,1,2,16,136
1582,1,2,16,136
1583,1,2,16,136
1584,1,2,16,136
1585,1,14,120,1024
1586,1,2,16,136
1587,1,2,16,136
1588,1,2,16,136
1589,1,2,16,136
1590,1,2,16,136
1591,1,2,16,136
1592,1,2,12,100
1593,1,2,12,100
1594,1,14,120,1024
1595,1,2,16,136
1596,1,2,16,136
1597,1,2,16,136
1598,1,2,16,136
1599,1,2,16,136
1600,1,2,16,136
1601,1,14,120,1024
1602,1,2,16,136
1603,1,2,16,136
1604,1,2,16,136
1605,1,2,16,136
1606,1,2,16,136
1607,1,2,16,136
1608,1,2,12,100
1609,1,2,12,100
1610,1,14,120,1024
1611,1,2,16,136
1612,1,2,16,136
1613,1,2,16,136
1614,1,2,16,136
1615,1,2,16,136
1616,1,2,16,136
1617,1,14,120,1024
1618,1,2,16,136
1619,1,2,16,136
1620,1,2,16,136
1621,1,2,16,136
1622,1,2,16,136
1623,1,2,16,136
1624,1,2,12,100
1625,1,2,12,100
1626,1,14,120,1024
1627,1,2,16,136
1628,1,2,16,136
1629,1,2,16,136
1630,1,2,16,136
1631,1,2,16,136
1632,1,2,16,136
1633,1,14,120,1024
1634,1,2,16,136
1635,1,2,16,136
1636,1,2,16,136
1637,1,2,16,136
1638,1,2,16,136
1639,1,2,16,136
1640,1,2,12,100
1641,1,2,12,100
1642,1,14,120,1024
1643,1,2,16,136
1644,1,2,16,136
1645,1,2,16,136
1646,1,2,16,136
1647,1,2,16,136
1648,1,2,16,136
1649,1,14,120,1024
1650,1,2,16,136
1651,1,2,16,136
1652,1,2,16,136
1653,1,2,16,136
1654,1,2,16,136
1655,1,2,16,136
1656,1,2,12,100
1657,1,2,12,100
1658,1,14,120,1024
1659,1,2,16,136
1660,1,2,16,136
1661,1,2,16,136
1662,1,2,16,136
1663,1,2,16,136
1664,1,2,16,136
1665,1,14,120,1024
1666,1,2,16,136
1667,1,2,16,136
1668,1,2,16,136
1669,1,2,16,136
1670,1,2,16,136
1671,1,2,16,136
1672,1,14,120,1024
1673,1,2,16,136
1674,1,2,16,136
1675,1,2,16,136
1676,1,2,16,136
1677,1,2,16,136
1678,1,2,16,136
1679,1,2,12,100
1680,1,2,12,100
1681,1,14,120,1024
1682,1,2,16,136
1683,1,2,16,136
1684,1,2,16,136
1685,1,2,16,136
1686,1,2,16,136
1687,1,2,16,136
1688,1,14,120,1024
1689,1,2,16,136
1690,1,2,16,136
1691,1,2,16,136
1692,1,2,16,136
1693,1,2,16,136
1694,1,2,16,136
1695,1,2,12,100
1696,1,2,12,100
1697,1,14,120,1024
1698,1,2,16,136
1699,1,2,16,136
1700,1,2,16,136
1701,1,2,16,136
1702,1,2,16,136
1703,1,2,16,136
1704,1,14,120,1024
1705,1,2,16,136
1706,1,2,16,136
1707,1,2,16,136
1708,1,2,16,136
1709,1,2,16,136
1710,1,2,16,136
1711,1,2,12,100
1712,1,2,12,100
1713,1,14,120,1024
1714,1,2,16,136
1715,1,2,16,136
1716,1,2,16,136
1717,1,2,16,136
1718,1,2,16,136
1719,1,2,16,136
1720,1,14,120,1024
1721,1,2,16,136
1722,1,2,16,136
1723,1,2,16,136
1724,1,2,16,136
1725,1,2,16,136
1726,1,2,16,136
1727,1,2,12,100
1728,1,2,12,100
1729,1,14,120,1024
1730,1,2,16,136
1731,1,2,16,136
1732,1,2,16,136
1733,1,2,16,136
1734,1,2,16,136
1735,1,2,16,136
1736,1,14,120,1024
1737,1,2,16,136
1738,1,2,16,136
1739,1,2,16,136
1740,1,2,16,136
1741,1,2,16,136
1742,1,2,16,136
1743,1,2,12,100
1744,1,2,12,100
1745,1,14,120,1024
1746,1,2,16,136
1747,1,2,16,136
1748,1,2,16,136
1749,1,2,16,136
1750,1,2,16,136
1751,1,2,16,136
1752,1,14,120,1024
1753,1,2,16,136
1754,1,2,16,136
1755,1,2,16,136
1756,1,2,16,136
1757,1,2,16,136
1758,1,2,16,136
1759,1,2,12,100
1760,1,2,12,100
1761,1,14,120,1024
1762,1,2,16,136
1763,1,2,16,136
1764,1,2,16,136
1765,1,2,16,136
1766,1,2,16,136
1767,1,2,16,136
1768,1,14,120,1024
1769,1,2,16,136
1770,1,2,16,136
1771,1,2,16,136
1772,1,2,16,136
1773,1,2,16,136
1774,1,2,16,136
1775,1,14,120,1024
1776,1,2,16,136
1777,1,2,16,136
1778,1,2,16,136
1779,1,2,16,136
1780,1,2,16,136
1781,1,2,16,136
1782,1,2,12,100
1783,1,2,12,100
1784,1,14,120,1024
1785,1,2,16,136
1786,1,2,16,136
1787,1,2,16,136
1788,1,2,16,136
1789,1,2,16,136
1790,1,2,16,136
1791,1,14,120,1024
1792,1,2,16,136
1793,1,2,16,136
1794,1,2,16,136
1795,1,2,16,136
1796,1,2,16,136
1797,1,2,16,136
1798,1,2,12,100
1799,1,2,12,100
1800,1,14,120,1024
1801,1,2,16,136
1802,1,2,16,136
1803,1,2,16,136
1804,1,2,16,136
1805,1,2,16,136
1806,1,2,16,136
1807,1,14,120,1024
1808,1,2,16,136
1809,1,2,16,136
1810,1,2,16,136
1811,1,2,16,136
1812,1,2,16,136
1813,1,2,16,136
1814,1,2,12,100
1815,1,2,12,100
1816,1,14,120,1024
1817,1,2,16,136
1818,1,2,16,136
1819,1,2,16,136
1820,1,2,16,136
1821,1,2,16,136
1822,1,2,16,136
1823,1,14,120,1024
1824,1,2,16,136
1825,1,2,16,136
1826,1,2,16,136
1827,1,2,16,136
1828,1,2,16,136
1829,1,2,16,136
1830,1,2,12,100
1831,1,2,12,100
1832,1,14,120,1024
1833,1,2,16,136
1834,1,2,16,136
1835,1,2,16,136
1836,1,2,16,136
1837,1,2,16,136
1838,1,2,16,136
1839,1,14,120,1024
1840,1,2,16,136
1841,1,2,16,136
1842,1,2,16,136
1843,1,2,16,136
1844,1,2,16,136
1845,1,2,16,136
1846,1,2,12,100
1847,1,2,12,100
1848,1,14,120,1024
1849,1,2,16,136
1850,1,2,16,136
1851,1,2,16,136
1852,1,2,16,136
1853,1,2,16,136
1854,1,2,16,136
1855,1,14,120,1024
1856,1,2,16,136
1857,1,2,16,136
1858,1,2,16,136
1859,1,2,16,136
1860,1,2,16,136
1861,1,2,16,136
1862,1,2,12,100
1863,1,2,12,100
1864,1,14,120,1024
1865,1,2,16,136
1866,1,2,16,136
1867,1,2,16,136
1868,1,2,16,136
1869,1,2,16,136
1870,1,2,16,136
1871,1,14,120,1024
1872,1,2,16,136
1873,1,2,16,136
1874,1,2,16,136
1875,1,2,16,136
1876,1,2,16,136
1877,1,2,16,136
1878,1,14,120,1024
1879,1,2,16,136
1880,1,2,16,136
1881,1,2,16,136
1882,1,2,16,136
1883,1,2,16,136
1884,1,2,16,136
1885,1,14,120,1024
1886,1,2,16,136
1887,1,2,16,136
1888,1,2,16,136
1889,1,2,16,136
1890,1,2,16,136
1891,1,2,16,136
1892,1,2,12,100
1893,1,2,12,100
1894,1,14,120,1024
1895,1,2,16,136
1896,1,2,16,136
1897,1,2,16,136
1898,1,2,16,136
1899,1,2,16,136
1900,1,2,16,136
1901,1,14,120,1024
1902,1,2,16,136
1903,1,2,16,136
1904,1,2,16,136
1905,1,2,16,136
1906,1,2,16,136
1907,1,2,16,136
1908,1,2,12,100
1909,1,2,12,100
1910,1,14,120,1024
1911,1,2,16,136
1912,1,2,16,136
1913,1,2,16,136
1914,1,2,16,136
1915,1,2,16,136
1916,1,2,16,136
1917,1,14,120,1024
1918,1,2,16,136
1919,1,2,16,136
1920,1,2,16,136
1921,1,2,16,136
1922,1,2,16,136
1923,1,2,16,136
1924,1,2,12,100
1925,1,2,12,100
1926,1,14,120,1024
1927,1,2,16,136
1928,1,2,16,136
1929,1,2,16,136
1930,1,2,16,136
1931,1,2,16,136
1932,1,2,16,136
1933,1,14,120,1024
1934,1,2,16,136
1935,1,2,16,136
1936,1,2,16,136
1937,1,2,16,136
1938,1,2,16,136
1939,1,2,16,136
1940,1,2,12,100
1941,1,2,12,100
1942,1,14,120,1024
1943,1,2,16,136
1944,1,2,16,136
1945,1,2,16,136
1946,1,2,16,136
1947,1,2,16,136
1948,1,2,16,136
1949,1,14,120,1024
1950,1,2,16,136
1951,1,2,16,136
1952,1,2,16,136
1953,1,2,16,136
1954,1,2,16,136
1955,1,2,16,136
1956,1,2,12,100
1957,1,2,12,100
1958,1,14,120,1024
1959,1,2,16,136
1960,1,2,16,136
1961,1,2,16,136
1962,1,2,16,136
1963,1,2,16,136
1964,1,2,16,136
1965,1,14,120,1024
1966,1,2,16,136
1967,1,2,16,136
1968,1,2,16,136
1969,1,2,16,136
1970,1,2,16,136
1971,1,2,16,136
1972,1,2,12,100
1973,1,2,12,100
1974,1,14,120,1024
1975,1,2,16,136
1976,1,2,16,136
1977,1,2,16,136
1978,1,2,16,136
1979,1,2,16,136
1980,1,2,16,136
1981,1,14,120,1024
1982,1,2,16,136
1983,1,2,16,136
1984,1,2,16,136
1985,1,2,16,136
1986,1,2,16,136
1987,1,2,16,136
1988,1,14,120,1024
1989,1,2,16,136
1990,1,2,16,136
1991,1,2,16,136
1992,1,2,16,136
1993,1,2,16,136
1994,1,2,16,136
1995,1,2,12,100
1996,1,2,12,100
1997,1,14,120,1024
1998,1,2,16,136
1999,1,2,16,136
2000,1,2,16,136
2001,1,2,16,136
2002,1,2,16,136
2003,1,2,16,136
2004,1,14,120,1024
2005,1,2,16,136
2006,1,2,16,136
2007,1,2,16,136
2008,1,2,16,136
2009,1,2,16,136
2010,1,2,16,136
2011,1,2,12,100
2012,1,2,12,100
2013,1,14,120,1024
2014,1,2,16,136
2015,1,2,16,136
2016,1,2,16,136
2017,1,2,16,136
2018,1,2,16,136
2019,1,2,16,136
2020,1,14,120,1024
2021,1,2,16,136
2022,1,2,16,136
2023,1,2,16,136
2024,1,2,16,136
2025,1,2,16,136
2026,1,2,16,136
2027,1,2,12,100
2028,1,2,12,100
2029,1,14,120,1024
2030,1,2,16,136
2031,1,2,16,136
2032,1,2,16,136
2033,1,2,16,136
2034,1,2,16,136
2035,1,2,16,136
2036,1,14,120,1024
2037,1,2,16,136
2038,1,2,16,136
2039,1,2,16,136
2040,1,2,16,136
2041,1,2,16,136
2042,1,2,16,136
2043,1,2,12,100
2044,1,2,12,100
2045,1,14,120,1024
2046,1,2,16,136
2047,1,2,16,136
2048,1,2,16,136
2049,1,2,16,136
2050,1,2,16,136
2051,1,2,16,136
2052,1,14,120,1024
2053,1,2,16,136
2054,1,2,16,136
2055,1,2,16,136
2056,1,2,16,136
2057,1,2,16,136
2058,1,2,16,136
2059,1,2,12,100
2060,1,2,12,100
2061,1,14,120,1024
2062,1,2,16,136
2063,1,2,16,136
2064,1,2,16,136
2065,1,2,16,136
2066,1,2,16,136
2067,1,2,16,136
2068,1,14,120,1024
2069,1,2,16,136
2070,1,2,16,136
2071,1,2,16,136
2072,1,2,16,136
2073,1,2,16,136
2074,1,2,16,136
2075,1,2,12,100
2076,1,2,12,100
2077,1,14,120,1024
2078,1,2,16,136
2079,1,2,16,136
2080,1,2,16,136
2081,1,2,16,136
2082,1,2,16,136
2083,1,2,16,136
2084,1,14,120,1024
2085,1,2,16,136
2086,1,2,16,136
2087,1,2,16,136
2088,1,2,16,136
2089,1,2,16,136
2090,1,2,16,136
2091,1,14,120,1024
2092,1,2,16,136
2093,1,2,16,136
2094,1,2,16,136
2095,1,2,16,136
2096,1,2,16,136
2097,1,2,16,136
2098,1,2,12,100
2099,1,2,12,100
2100,1,14,120,1024
2101,1,2,16,136
2102,1,2,16,136
2103,1,2,16,136
2104,1,2,16,136
2105,1,2,16,136
2106,1,2,16,136
2107,1,14,120,1024
2108,1,2,16,136
2109,1,2,16,136
2110,1,2,16,136
2111,1,2,16,136
2112,1,2,16,136
2113,1,2,16,136
2114,1,2,12,100
2115,1,2,12,100
2116,1,14,120,1024
2117,1,2,16,136
2118,1,2,16,136
2119,1,2,16,136
2120,1,2,16,136
2121,1,2,16,136
2122,1,2,16,136
2123,1,14,120,1024
2124,1,2,16,136
2125,1,2,16,136
2126,1,2,16,136
2127,1,2,16,136
2128,1,2,16,136
2129,1,2,16,136
2130,1,2,12,100
2131,1,2,12,100
2132,1,14,120,1024
2133,1,2,16,136
2134,1,2,16,136
2135,1,2,16,136
2136,1,2,16,136
2137,1,2,16,136
2138,1,2,16,136
2139,1,14,120,1024
2140,1,2,16,136
2141,1,2,16,136
2142,1,2,16,136
2143,1,2,16,136
2144,1,2,16,136
2145,1,2,16,136
2146,1,2,12,100
2147,1,2,12,100
2148,1,14,120,1024
2149,1,2,16,136
2150,1,2,16,136
2151,1,2,16,136
2152,1,2,16,136
2153,1,2,16,136
2154,1,2,16,136
2155,1,14,120,1024
2156,1,2,16,136
2157,1,2,16,136
2158,1,2,16,136
2159,1,2,16,136
2160,1,2,16,136
2161,1,2,16,136
2162,1,2,12,100
2163,1,2,12,100
2164,1,14,120,1024
2165,1,2,16,136
2166,1,2,16,136
2167,1,2,16,136
2168,1,2,16,136
2169,1,2,16,136
2170,1,2,16,136
2171,1,14,120,1024
2172,1,2,16,136
2173,1,2,16,136
2174,1,2,16,136
2175,1,2,16,136
2176,1,2,16,136
2177,1,2,16,136
2178,1,2,12,100
2179,1,2,12,100
2180,1,14,120,1024
2181,1,2,16,136
2182,1,2,16,136
2183,1,2,16,136
2184,1,2,16,136
2185,1,2,16,136
2186,1,2,16,136
2187,1,14,120,1024
2188,1,2,16,136
2189,1,2,16,136
2190,1,2,16,136
2191,1,2,16,136
2192,1,2,16,136
2193,1,2,16,136
2194,1,14,120,1024
2195,1,2,16,136
2196,1,2,16,136
2197,1,2,16,136
2198,1,2,16,136
2199,1,2,16,136
2200,1,2,16,136
2201,1,2,12,100
2202,1,2,12,100
2203,1,14,120,1024
2204,1,2,16,136
2205,1,2,16,136
2206,1,2,16,136
2207,1,2,16,136
2208,1,2,16,136
2209,1,2,16,136
2210,1,14,120,1024
2211,1,2,16,136
2212,1,2,16,136
2213,1,2,16,136
2214,1,2,16,136
2215,1,2,16,136
2216,1,2,16,136
2217,1,2,12,100
2218,1,2,12,100
2219,1,14,120,1024
2220,1,2,16,136
2221,1,2,16,136
2222,1,2,16,136
2223,1,2,16,136
2224,1,2,16,136
2225,1,2,16,136
2226,1,14,120,1024
2227,1,2,16,136
2228,1,2,16,136
2229,1,2,16,136
2230,1,2,16,136
2231,1,2,16,136
2232,1,2,16,136
2233,1,2,12,100
2234,1,2,12,100
2235,1,14,120,1024
2236,1,2,16,136
2237,1,2,16,136
2238,1,2,16,136
2239,1,2,16,136
2240,1,2,16,136
2241,1,2,16,136
2242,1,14,120,1024
2243,1,2,16,136
2244,1,2,16,136
2245,1,2,16,136
2246,1,2,16,136
2247,1,2,16,136
2248,1,2,16,136
2249,1,2,12,100
2250,1,2,12,100
2251,1,14,120,1024
2252,1,2,16,136
2253,1,2,16,136
2254,1,2,16,136
2255,1,2,16,136
2256,1,2,16,136
2257,1,2,16,136
2258,1,14,120,1024
2259,1,2,16,136
2260,1,2,16,136
2261,1,2,16,136
2262,1,2,16,136
2263,1,2,16,136
2264,1,2,16,136
2265,1,2,12,100
2266,1,2,12,100
2267,1,14,120,1024
2268,1,2,16,136
2269,1,2,16,136
2270,1,2,16,136
2271,1,2,16,136
2272,1,2,16,136
2273,1,2,16,136
2274,1,14,120,1024
2275,1,2,16,136
2276,1,2,16,136
2277,1,2,16,136
2278,1,2,16,136
2279,1,2,16,136
2280,1,2,16,136
2281,1,2,12,100
2282,1,2,12,100
2283,1,14,120,1024
2284,1,2,16,136
2285,1,2,16,136
2286,1,2,16,136
2287,1,2,16,136
2288,1,2,16,136
2289,1,2,16,136
2290,1,14,120,1024
2291,1,2,16,136
2292,1,2,16,136
2293,1,2,16,136
2294,1,2,16,136
2295,1,2,16,136
2296,1,2,16,136
2297,1,14,120,1024
2298,1,2,16,136
2299,1,2,16,136
2300,1,2,16,136
2301,1,2,16,136
2302,1,2,16,136
2303,1,2,16,136
2304,1,2,12,100
2305,1,2,12,100
2306,1,14,120,1024
2307,1,2,16,136
2308,1,2,16,136
2309,1,2,16,136
2310,1,2,16,136
2311,1,2,16,136
2312,1,2,16,136
2313,1,14,120,1024
2314,1,2,16,136
2315,1,2,16,136
2316,1,2,16,136
2317,1,2,16,136
2318,1,2,16,136
2319,1,2,16,136
2320,1,2,12,100
2321,1,2,12,100
2322,1,14,120,1024
2323,1,2,16,136
2324,1,2,16,136
2325,1,2,16,136
2326,1,2,16,136
2327,1,2,16,136
2328,1,2,16,136
2329,1,14,120,1024
2330,1,2,16,136
2331,1,2,16,136
2332,1,2,16,136
2333,1,2,16,136
2334,1,2,16,136
2335,1,2,16,136
2336,1,2,12,100
2337,1,2,12,100
2338,1,14,120,1024
2339,1,2,16,136
2340,1,2,16,136
2341,1,2,16,136
2342,1,2,16,136
2343,1,2,16,136
2344,1,2,16,136
2345,1,14,120,1024
2346,1,2,16,136
2347,1,2,16,136
2348,1,2,16,136
2349,1,2,16,136
2350,1,2,16,136
2351,1,2,16,136
2352,1,2,12,100
2353,1,2,12,100
2354,1,14,120,1024
2355,1,2,16,136
2356,1,2,16,136
2357,1,2,16,136
2358,1,2,16,136
2359,1,2,16,136
2360,1,2,16,136
2361,1,14,120,1024
2362,1,2,16,136
2363,1,2,16,136
2364,1,2,16,136
2365,1,2,16,136
2366,1,2,16,136
2367,1,2,16,136
2368,1,2,12,100
2369,1,2,12,100
2370,1,14,120,1024
2371,1,2,16,136
2372,1,2,16,136
2373,1,2,16,136
2374,1,2,16,136
2375,1,2,16,136
2376,1,2,16,136
2377,1,14,120,1024
2378,1,2,16,136
2379,1,2,16,136
2380,1,2,16,136
2381,1,2,16,136
2382,1,2,16,136
2383,1,2,16,136
2384,1,2,12,100
2385,1,2,12,100
2386,1,14,120,1024
2387,1,2,16,136
2388,1,2,16,136
2389,1,2,16,136
2390,1,2,16,136
2391,1,2,16,136
2392,1,2,16,136
2393,1,14,120,1024
2394,1,2,16,136
2395,1,2,16,136
2396,1,2,16,136
2397,1,2,16,136
2398,1,2,16,136
2399,1,2,16,136
2400,1,14,120,1024
2401,1,2,16,136
2402,1,2,16,136
2403,1,2,16,136
2404,1,2,16,136
2405,1,2,16,136
2406,1,2,16,136
2407,1,2,12,100
2408,1,2,12,100
2409,1,14,120,1024
2410,1,2,16,136
2411,1,2,16,136
2412,1,2,16,136
2413,1,2,16,136
2414,1,2,16,136
2415,1,2,16,136
2416,1,14,120,1024
2417,1,2,16,136
2418,1,2,16,136
2419,1,2,16,136
2420,1,2,16,136
2421,1,2,16,136
2422,1,2,16,136
2423,1,2,12,100
2424,1,2,12,100
2425,1,14,120,1024
2426,1,2,16,136
2427,1,2,16,136
2428,1,2,16,136
2429,1,2,16,136
2430,1,2,16,136
2431,1,2,16,136
2432,1,14,120,1024
2433,1,2,16,136
2434,1,2,16,136
2435,1,2,16,136
2436,1,2,16,136
2437,1,2,16,136
2438,1,2,16,136
2439,1,2,12,100
2440,1,2,12,100
2441,1,14,120,1024
2442,1,2,16,136
2443,1,2,16,136
2444,1,2,16,136
2445,1,2,16,136
2446,1,2,16,136
2447,1,2,16,136
2448,1,14,120,1024
2449,1,2,16,136
2450,1,2,16,136
2451,1,2,16,136
2452,1,2,16,136
2453,1,2,16,136
2454,1,2,16,136
2455,1,2,12,100
2456,1,2,12,100
2457,1,14,120,1024
2458,1,2,16,136
2459,1,2,16,136
2460,1,2,16,136
2461,1,2,16,136
2462,1,2,16,136
2463,1,2,16,136
2464,1,14,120,1024
2465,1,2,16,136
2466,1,2,16,136
2467,1,2,16,136
2468,1,2,16,136
2469,1,2,16,136
2470,1,2,16,136
2471,1,2,12,100
2472,1,2,12,100
2473,1,14,120,1024
2474,1,2,16,136
2475,1,2,16,136
2476,1,2,16,136
2477,1,2,16,136
2478,1,2,16,136
2479,1,2,16,136
2480,1,14,120,1024
2481,1,2,16,136
2482,1,2,16,136
2483,1,2,16,136
2484,1,2,16,136
2485,1,2,16,136
2486,1,2,16,136
2487,1,2,12,100
2488,1,2,12,100
2489,1,14,120,1024
2490,1,2,16,136
2491,1,2,16,136
2492,1,2,16,136
2493,1,2,16,136
2494,1,2,16,136
2495,1,2,16,136
2496,1,14,120,1024
2497,1,2,16,136
2498,1,2,16,136
2499,1,2,16,136
2500,1,2,16,136
2501,1,2,16,136
2502,1,2,16,136
2503,1,14,120,1024
2504,1,2,16,136
2505,1,2,16,136
2506,1,2,16,136
2507,1,2,16,136
2508,1,2,16,136
2509,1,2,16,136
2510,1,14,120,1024
2511,1,2,16,136
2512,1,2,16,136
2513,1,2,16,136
2514,1,2,16,136
2515,1,2,16,136
2516,1,2,16,136
2517,1,2,12,100
2518,1,2,12,100
2519,1,14,120,1024
2520,1,2,16,136
2521,1,2,16,136
2522,1,2,16,136
2523,1,2,16,136
2524,1,2,16,136
2525,1,2,16,136
2526,1,14,120,1024
2527,1,2,16,136
2528,1,2,16,136
2529,1,2,16,136
2530,1,2,16,136
2531,1,2,16,136
2532,1,2,16,136
2533,1,2,12,100
2534,1,2,12,100
2535,1,14,120,1024
2536,1,2,16,136
2537,1,2,16,136
2538,1,2,16,136
2539,1,2,16,136
2540,1,2,16,136
2541,1,2,16,136
2542,1,14,120,1024
2543,1,2,16,136
2544,1,2,16,136
2545,1,2,16,136
2546,1,2,16,136
2547,1,2,16,136
2548,1,2,16,136
2549,1,2,12,100
2550,1,2,12,100
2551,1,14,120,1024
2552,1,2,16,136
2553,1,2,16,136
2554,1,2,16,136
2555,1,2,16,136
2556,1,2,16,136
2557,1,2,16,136
2558,1,14,120,1024
2559,1,2,16,136
2560,1,2,16,136
2561,1,2,16,136
2562,1,2,16,136
2563,1,2,16,136
2564,1,2,16,136
2565,1,2,12,100
2566,1,2,12,100
2567,1,14,120,1024
2568,1,2,16,136
2569,1,2,16,136
2570,1,2,16,136
2571,1,2,16,136
2572,1,2,16,136
2573,1,2,16,136
2574,1,14,120,1024
2575,1,2,16,136
2576,1,2,16,136
2577,1,2,16,136
2578,1,2,16,136
2579,1,2,16,136
2580,1,2,16,136
2581,1,2,12,100
2582,1,2,12,100
2583,1,14,120,1024
2584,1,2,16,136
2585,1,2,16,136
2586,1,2,16,136
2587,1,2,16,136
2588,1,2,16,136
2589,1,2,16,136
2590,1,14,120,1024
2591,1,2,16,136
2592,1,2,16,136
2593,1,2,16,136
2594,1,2,16,136
2595,1,2,16,136
2596,1,2,16,136
2597,1,2,12,100
2598,1,2,12,100
2599,1,14,120,1024
2600,1,2,16,136
2601,1,2,16,136
2602,1,2,16,136
2603,1,2,16,136
